node_id,category,root_cause_summary,independently_reproducible,suggested_work_package
tests.test_u4ib1_intake_apply_audit_schema::test_bootstrap_reconciles_existing_tenant_missing_apply_audit_columns,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib2_intake_apply_service::test_apply_requires_intake_update,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib2_intake_apply_service::test_apply_requires_skus_import,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib2_intake_apply_service::test_blocking_validation_issue_fails_apply,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib2_intake_apply_service::test_cannot_apply_another_tenant_workspace,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib2_intake_apply_service::test_duplicate_staged_sku_code_fails_before_any_sku_write,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib2_intake_apply_service::test_existing_official_sku_code_fails_before_any_sku_write,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib2_intake_apply_service::test_mid_apply_failure_rolls_back_sku_writes_and_audit,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib2_intake_apply_service::test_missing_required_row_fields_fails_before_any_sku_write,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib2_intake_apply_service::test_non_not_applied_status_fails_without_writes_or_audit_changes[applying],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib2_intake_apply_service::test_non_not_applied_status_fails_without_writes_or_audit_changes[failed],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib2_intake_apply_service::test_repeated_apply_returns_already_applied_without_duplicate_skus,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib2_intake_apply_service::test_successful_apply_creates_skus_and_updates_audit,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u4ib2_intake_apply_service::test_workspace_not_ready_for_export_fails_apply,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6c_signup_email_verification_skeleton::test_duplicate_same_normalized_email_returns_neutral_success_without_duplicate_live_registration,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6c_signup_email_verification_skeleton::test_idempotent_retry_does_not_expose_changed_internal_status,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6c_signup_email_verification_skeleton::test_invalid_email_or_password_returns_validation_error_without_db_writes,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6c_signup_email_verification_skeleton::test_production_signup_fails_closed_without_email_provider_and_writes_no_rows,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6c_signup_email_verification_skeleton::test_same_idempotency_key_and_fingerprint_is_safe,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6c_signup_email_verification_skeleton::test_signup_creates_pending_registration_and_one_active_verification_token,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6c_signup_email_verification_skeleton::test_signup_does_not_create_tenant_schema_users_roles_or_rbac,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6c_signup_email_verification_skeleton::test_signup_endpoint_returns_503_when_email_delivery_is_unavailable,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6c_signup_email_verification_skeleton::test_signup_response_has_no_raw_token_and_no_query_string_status_contract,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6c_signup_email_verification_skeleton::test_signup_stores_only_token_hash_and_dev_sink_captures_delivery,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6d_verify_email_endpoint::test_expired_token_returns_neutral_failure_and_writes_nothing,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6d_verify_email_endpoint::test_invalid_token_returns_neutral_failure_and_writes_nothing,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6d_verify_email_endpoint::test_missing_or_query_string_token_returns_neutral_failure_and_writes_nothing,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6d_verify_email_endpoint::test_reused_token_cannot_verify_twice,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6d_verify_email_endpoint::test_token_for_non_pending_registration_does_not_regress_state,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6d_verify_email_endpoint::test_valid_token_verifies_registration_and_marks_token_used,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6d_verify_email_endpoint::test_verify_email_has_no_get_query_token_route,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6d_verify_email_endpoint::test_verify_email_provisions_tenant_schema_without_admin_rbac_side_effects,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6e0_onboarding_status_token_schema::test_no_onboarding_status_endpoint_or_runtime_route_added,STALE_TEST_CONTRACT,Onboarding status route /onboarding/status exists but test asserts it should not,YES,WP-STALE-ASSERT
tests.test_u6e_onboarding_status_endpoint::test_after_verify_email_valid_status_token_returns_active,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6e_onboarding_status_endpoint::test_body_header_status_token_mismatch_fails_neutrally,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6e_onboarding_status_endpoint::test_duplicate_live_email_neutral_signup_creates_no_new_status_token,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6e_onboarding_status_endpoint::test_expired_or_revoked_status_token_fails_neutrally,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6e_onboarding_status_endpoint::test_idempotent_signup_retry_creates_no_duplicate_active_status_token,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6e_onboarding_status_endpoint::test_invalid_status_token_returns_neutral_failure_and_writes_nothing,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6e_onboarding_status_endpoint::test_missing_status_token_returns_neutral_failure,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6e_onboarding_status_endpoint::test_onboarding_status_has_no_get_route,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6e_onboarding_status_endpoint::test_onboarding_status_has_no_tenant_schema_users_roles_or_rbac_side_effects,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6e_onboarding_status_endpoint::test_query_string_status_token_alone_fails_neutrally,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6e_onboarding_status_endpoint::test_signup_creates_one_active_status_token_hash_for_new_registration,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6e_onboarding_status_endpoint::test_status_response_never_exposes_sensitive_internal_details,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6e_onboarding_status_endpoint::test_valid_body_status_token_returns_pending_email_verification,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6f_onboarding_auth_chain_closeout::test_closeout_provisions_tenant_but_defers_admin_rbac_until_setup_credential,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6f_onboarding_auth_chain_closeout::test_duplicate_email_neutrality_creates_no_second_live_registration_or_status_token,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6f_onboarding_auth_chain_closeout::test_end_to_end_signup_verify_status_happy_path_is_neutral_and_provisions_without_admin,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6f_onboarding_auth_chain_closeout::test_idempotency_retry_and_conflict_do_not_create_duplicate_rows,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6f_onboarding_auth_chain_closeout::test_migration_schema_sanity_for_u6f_closeout_gate,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6f_onboarding_auth_chain_closeout::test_route_policy_keeps_only_expected_onboarding_auth_routes_public,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6f_onboarding_auth_chain_closeout::test_token_transport_and_invalid_missing_expired_reused_fail_neutrally,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h1_tenant_provisioning_service_skeleton::test_active_registration_with_assignment_returns_idempotent_existing_result,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h1_tenant_provisioning_service_skeleton::test_blocked_statuses_do_not_mutate[cancelled],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h1_tenant_provisioning_service_skeleton::test_blocked_statuses_do_not_mutate[expired],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h1_tenant_provisioning_service_skeleton::test_blocked_statuses_do_not_mutate[failed],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h1_tenant_provisioning_service_skeleton::test_blocked_statuses_do_not_mutate[pending_email_verification],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h1_tenant_provisioning_service_skeleton::test_claim_has_no_schema_user_role_rbac_or_wholesaler_side_effects,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h1_tenant_provisioning_service_skeleton::test_email_verified_registration_can_be_claimed_and_becomes_provisioning,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h1_tenant_provisioning_service_skeleton::test_public_auth_routes_do_not_call_tenant_provisioning,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h1_tenant_provisioning_service_skeleton::test_rollback_leaves_claimed_registration_state_unchanged,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h1_tenant_provisioning_service_skeleton::test_service_uses_row_level_lock_and_does_not_log_sensitive_material,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_active_existing_registration_returns_idempotent_result,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_active_existing_with_missing_schema_is_not_treated_as_idempotent,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_bootstrap_failure_does_not_mark_active_or_completed,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_bootstrap_failure_message_does_not_persist_dsn_or_fake_password,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_duplicate_retry_creates_no_duplicate_wholesaler_or_schema_corruption,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_forbidden_wholesaler_api_crud_repository_and_bootstrap_files_are_untouched,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_non_provisioning_statuses_are_blocked_without_mutation[cancelled],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_non_provisioning_statuses_are_blocked_without_mutation[email_verified],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_non_provisioning_statuses_are_blocked_without_mutation[expired],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_non_provisioning_statuses_are_blocked_without_mutation[failed],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_non_provisioning_statuses_are_blocked_without_mutation[pending_email_verification],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_no_user_role_rbac_or_admin_rows_are_seeded_by_slice,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_provisioning_registration_creates_one_wholesaler_and_bootstrapped_schema,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h2_tenant_provisioning_wholesaler_schema::test_public_auth_routes_still_do_not_call_tenant_provisioning_service,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h3_tenant_provisioning_reconcile_cleanup::test_active_existing_remains_idempotent_after_reconcile,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h3_tenant_provisioning_reconcile_cleanup::test_complete_schema_for_provisioning_registration_completes_without_bootstrap_rerun,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h3_tenant_provisioning_reconcile_cleanup::test_first_attempt_partial_schema_failure_persists_retry_anchor_and_reconciles,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h3_tenant_provisioning_reconcile_cleanup::test_forbidden_wholesaler_api_crud_repository_and_bootstrap_files_are_untouched,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h3_tenant_provisioning_reconcile_cleanup::test_partial_schema_after_failure_reconciles_to_active_without_duplicate_wholesaler,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h3_tenant_provisioning_reconcile_cleanup::test_partial_schema_bootstrap_rerun_failure_stays_not_active_and_sanitized,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h3_tenant_provisioning_reconcile_cleanup::test_public_auth_routes_do_not_call_tenant_provisioning_service,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6h3_tenant_provisioning_reconcile_cleanup::test_reconcile_seeds_no_user_role_rbac_or_admin_rows,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i0_owner_credential_setup_contract::test_branch_changes_only_contract_doc_and_static_test,SKELETON_TEST_RETIRED,Git diff-based contract test fails in detached worktree (branch changes assertion),NO,WP-SKELETON-WORKTREE
tests.test_u6i0_owner_credential_setup_contract::test_contract_locks_public_endpoint_disclosure_boundary,STALE_TEST_CONTRACT,Owner credential setup endpoint disclosure boundary assertion mismatch,YES,WP-STALE-ASSERT
tests.test_u6i0_owner_credential_setup_contract::test_no_runtime_code_files_changed_in_contract_branch,SKELETON_TEST_RETIRED,Git diff-based contract test fails in detached worktree (branch changes assertion),NO,WP-SKELETON-WORKTREE
tests.test_u6i1_owner_credential_setup_schema::test_alembic_head_is_owner_credential_setup_tokens,STALE_TEST_CONTRACT,Alembic head is 030 not 028; test expects owner_credential_setup_tokens as head,YES,WP-STALE-ASSERT
tests.test_u6i1_owner_credential_setup_schema::test_branch_changes_only_allowed_schema_foundation_files,SKELETON_TEST_RETIRED,Git diff-based contract test fails in detached worktree (branch changes assertion),NO,WP-SKELETON-WORKTREE
tests.test_u6i2_owner_credential_setup_token_issue::test_active_provisioned_registration_issues_hash_only_setup_token,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i2_owner_credential_setup_token_issue::test_active_registration_missing_provisioning_assignment_is_blocked[False-True-True],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i2_owner_credential_setup_token_issue::test_active_registration_missing_provisioning_assignment_is_blocked[True-False-True],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i2_owner_credential_setup_token_issue::test_active_registration_missing_provisioning_assignment_is_blocked[True-True-False],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i2_owner_credential_setup_token_issue::test_blocked_statuses_create_no_setup_token_rows[cancelled],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i2_owner_credential_setup_token_issue::test_blocked_statuses_create_no_setup_token_rows[email_verified],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i2_owner_credential_setup_token_issue::test_blocked_statuses_create_no_setup_token_rows[failed],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i2_owner_credential_setup_token_issue::test_blocked_statuses_create_no_setup_token_rows[provisioning],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i2_owner_credential_setup_token_issue::test_duplicate_issue_returns_existing_without_creating_second_active_token,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i2_owner_credential_setup_token_issue::test_expired_prior_token_allows_new_setup_token_issue,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i2_owner_credential_setup_token_issue::test_issue_service_creates_no_admin_rbac_or_business_data,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i2_owner_credential_setup_token_issue::test_no_public_endpoint_or_query_string_token_support,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i2_owner_credential_setup_token_issue::test_used_or_revoked_prior_token_allows_new_setup_token_issue[None-revoked_at1],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i2_owner_credential_setup_token_issue::test_used_or_revoked_prior_token_allows_new_setup_token_issue[used_at0-None],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i3_owner_credential_setup_consume::test_consume_service_has_no_endpoint_query_string_or_admin_creation_boundary,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i3_owner_credential_setup_consume::test_consume_valid_owner_setup_token_returns_admin_creation_inputs_without_persisting_password,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i3_owner_credential_setup_consume::test_consuming_used_token_twice_fails_neutrally_after_first_success,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i3_owner_credential_setup_consume::test_invalid_or_missing_raw_token_fails_neutrally[,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i3_owner_credential_setup_consume::test_invalid_or_missing_raw_token_fails_neutrally[],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i3_owner_credential_setup_consume::test_invalid_or_missing_raw_token_fails_neutrally[None],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i3_owner_credential_setup_consume::test_invalid_or_missing_raw_token_fails_neutrally[u6i3-missing-6e99fdb1a2cf4a7f9ee64d4212cd6c68],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i3_owner_credential_setup_consume::test_non_actionable_token_states_fail_neutrally[deleted],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i3_owner_credential_setup_consume::test_non_actionable_token_states_fail_neutrally[expired],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i3_owner_credential_setup_consume::test_non_actionable_token_states_fail_neutrally[revoked],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i3_owner_credential_setup_consume::test_non_actionable_token_states_fail_neutrally[used],TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i3_owner_credential_setup_consume::test_wrong_purpose_token_fails_neutrally,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i4_first_admin_rbac_creation::test_create_first_admin_user_role_permissions_and_mappings,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
tests.test_u6i4_first_admin_rbac_creation::test_cross_tenant_isolation_only_writes_requested_schema,TEST_FIXTURE_ISOLATION,Cluster A: RuntimeError no current event loop in thread MainThread — pytest asyncio config,YES,WP-ASYNC-FIX
